8 4
3.930010	3.942761	3.925567	3.919423
3.892777	3.889214	3.870990	-3.808273
3.876234	3.905539	-3.809449	3.872955
3.857367	3.868673	-3.861285	-3.848246
3.883314	-3.822384	3.891222	3.869474
3.864011	-3.874283	3.852462	-3.853762
3.847001	-3.856734	-3.841057	3.842645
-3.814464	3.894103	3.878250	3.883283
